Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68e25b321f87b1ce5682a539,66fef3f81fb8b6ae45a5f44a,APPROVED,Not Applicable,2025-10-05T11:49:11.705000Z,2025-10-05T11:50:47.731000Z,2025-10-05T11:50:48.702000Z,2025-10-05T11:50:51.304410Z,97.0,C4H367G4,1597,79,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25b3c379c921522f6a720,5c04f82fa3882600019926d7,APPROVED,Not Applicable,2025-10-05T11:49:22.232000Z,2025-10-05T11:51:02.731000Z,2025-10-05T11:51:03.679000Z,2025-10-05T11:51:07.665475Z,101.0,C4H367G4,2262,41,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25b4fc5213b5f7a0d1092,6730ad6a500c0d85d586b7d9,APPROVED,Not Applicable,2025-10-05T11:49:40.931000Z,2025-10-05T11:50:50.069000Z,2025-10-05T11:50:55.991000Z,2025-10-05T11:50:50.927027Z,70.0,C4H367G4,396,58,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25b56a130533f3e21417e,656895b98a551bd79eb47d0c,APPROVED,Not Applicable,2025-10-05T11:49:46.602000Z,2025-10-05T11:50:48.910000Z,2025-10-05T11:50:52.342000Z,2025-10-05T11:50:49.602353Z,63.0,C4H367G4,4467,29,Male,White,United States,United States,United States,English,Yes,Full-Time
68e25b61764e0b6c50bde78d,5baa535fa3c9170001156197,APPROVED,Not Applicable,2025-10-05T11:49:57.494000Z,2025-10-05T11:53:29.825000Z,2025-10-05T11:53:31.736000Z,2025-10-05T11:53:36.702034Z,213.0,C4H367G4,10656,35,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e25b6779ca92c903619b6f,5b26da1934ffd00001b45d8d,APPROVED,Not Applicable,2025-10-05T11:50:09.107000Z,2025-10-05T11:52:58.740000Z,2025-10-05T11:53:01.518000Z,2025-10-05T11:53:05.627482Z,170.0,C4H367G4,7672,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25b9069fbbf5224a59dc9,6776f1e4b568c14c86e66cd9,APPROVED,Not Applicable,2025-10-05T11:50:44.326000Z,2025-10-05T11:52:15.097000Z,2025-10-05T11:52:21.109000Z,2025-10-05T11:52:19.850234Z,91.0,C4H367G4,2871,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25b985d810cbc551cc219,5d5067b25371ae00191f69c4,APPROVED,Not Applicable,2025-10-05T11:50:54.057000Z,2025-10-05T11:52:15.020000Z,2025-10-05T11:52:15.898000Z,2025-10-05T11:52:15.765132Z,81.0,C4H367G4,5392,63,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25b9d3af99087e0870063,558ffe16fdf99b3f7aada34d,APPROVED,Not Applicable,2025-10-05T11:50:59.511000Z,2025-10-05T11:52:47.897000Z,2025-10-05T11:52:52.239000Z,2025-10-05T11:52:48.667217Z,109.0,C4H367G4,9671,38,Female,White,United States,United States,United States,English,No,Full-Time
68e25bb833e4161059f7c384,5dfb693a73d72487b1fe495b,APPROVED,Not Applicable,2025-10-05T11:51:26.162000Z,2025-10-05T11:54:01.183000Z,2025-10-05T11:54:03.410000Z,2025-10-05T11:54:05.566592Z,156.0,C4H367G4,7441,70,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25bc90823bbfbb2bd7a11,67389f3912380b4b3cd0b7d7,APPROVED,Not Applicable,2025-10-05T11:51:42.835000Z,2025-10-05T11:53:21.953000Z,2025-10-05T11:53:25.213000Z,2025-10-05T11:53:26.450379Z,100.0,C4H367G4,3249,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25bddf5574b2e38bb2bce,659daa1ed4e13d6428103c1f,APPROVED,Not Applicable,2025-10-05T11:52:02.248000Z,2025-10-05T11:53:30.911000Z,2025-10-05T11:53:36.900000Z,2025-10-05T11:53:33.267354Z,89.0,C4H367G4,6446,60,Female,Asian,India,United States,United States,Hindi,DATA_EXPIRED,DATA_EXPIRED
68e25bf932055df5f0e1abd3,6755ad907901f7517e48451b,APPROVED,Not Applicable,2025-10-05T11:53:08.990000Z,2025-10-05T11:59:01.087000Z,2025-10-05T11:59:03.282000Z,2025-10-05T11:59:03.532474Z,353.0,C4H367G4,3040,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25bfeb5d950777a8873de,5a2ee8005458fd00017bd0ae,APPROVED,Not Applicable,2025-10-05T11:52:34.499000Z,2025-10-05T11:54:02.173000Z,2025-10-05T11:54:08.111000Z,2025-10-05T11:54:05.513716Z,88.0,C4H367G4,4683,30,Male,White,United States,United States,United States,English,No,Full-Time
68e25c20767ffa42beec8f84,59e996863e4b5a00016aa699,APPROVED,Not Applicable,2025-10-05T11:53:08.061000Z,2025-10-05T12:03:10.272000Z,2025-10-05T12:03:12.382000Z,2025-10-05T12:03:11.111816Z,603.0,C4H367G4,1063,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25c2a3a3f9a434502378b,67828038b2e1f7607e817e11,APPROVED,Not Applicable,2025-10-05T11:54:09.046000Z,2025-10-05T11:56:43.075000Z,2025-10-05T11:56:46.020000Z,2025-10-05T11:56:50.418269Z,155.0,C4H367G4,2525,67,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25c35b5fc37d16ec2823f,5efbe3c91cb67519d2f20b7b,APPROVED,Not Applicable,2025-10-05T11:54:09.955000Z,2025-10-05T11:55:59.527000Z,2025-10-05T11:56:02.888000Z,2025-10-05T11:56:00.377137Z,110.0,C4H367G4,2795,62,Female,White,Nigeria,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25c36f13c54713ad571b8,67e184da2196b4f9027adc2b,APPROVED,Not Applicable,2025-10-05T11:54:58.422000Z,2025-10-05T11:58:45.896000Z,2025-10-05T11:58:46.794000Z,2025-10-05T11:58:48.592837Z,228.0,C4H367G4,747,63,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25c48ab6e499b61b68537,673ab124dd6f6df06b143da0,APPROVED,Not Applicable,2025-10-05T11:53:50.110000Z,2025-10-05T11:55:11.357000Z,2025-10-05T11:55:15.013000Z,2025-10-05T11:55:12.094516Z,82.0,C4H367G4,2825,44,Female,Black,United States,United States,United States,English,No,Other
68e25c4920543c3fbfa9a99a,616f315b5e74ca5b9a1d2ca7,APPROVED,Not Applicable,2025-10-05T11:53:49.066000Z,2025-10-05T11:55:08.462000Z,2025-10-05T11:55:11.651000Z,2025-10-05T11:55:16.671218Z,80.0,C4H367G4,5829,59,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25c65ec6ab693fb981f19,646cac558e626c3b43d510b1,APPROVED,Not Applicable,2025-10-05T11:54:19.825000Z,2025-10-05T11:55:48.658000Z,2025-10-05T11:55:49.496000Z,2025-10-05T11:55:49.850960Z,89.0,C4H367G4,2737,59,Female,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25c6eccc1c7621282faf7,67327e4495f88dfc99471984,APPROVED,Not Applicable,2025-10-05T11:54:50.334000Z,2025-10-05T11:58:21.525000Z,2025-10-05T11:58:22.471000Z,2025-10-05T11:58:25.176856Z,212.0,C4H367G4,1248,41,Female,Black,United States,United States,United States,English,No,Full-Time
68e25c70b96519e02b9f06ba,5490c822fdf99b71ba910e1a,APPROVED,Not Applicable,2025-10-05T11:54:32.918000Z,2025-10-05T11:55:30.619000Z,2025-10-05T11:55:33.847000Z,2025-10-05T11:55:31.904215Z,58.0,C4H367G4,6368,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25c7534c015ae520955c5,5bc0929b23d6170001b92120,APPROVED,Not Applicable,2025-10-05T11:54:40.936000Z,2025-10-05T11:55:39.684000Z,2025-10-05T11:55:43.514000Z,2025-10-05T11:55:40.534808Z,59.0,C4H367G4,4477,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68e25c7c31ec589950b67d16,66bb8f069b5f440e783d848e,APPROVED,Not Applicable,2025-10-05T11:54:42.723000Z,2025-10-05T11:56:43.613000Z,2025-10-05T11:56:49.631000Z,2025-10-05T11:56:46.333162Z,121.0,C4H367G4,1712,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25cb53d7c4340a5474447,6369700320bc7dd22e733009,APPROVED,Not Applicable,2025-10-05T11:55:41.714000Z,2025-10-05T11:56:50.301000Z,2025-10-05T11:56:53.096000Z,2025-10-05T11:56:51.888346Z,69.0,C4H367G4,7665,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25cb7874a1c7042a5c9ee,65563f4cf137044f7feaff1c,APPROVED,Not Applicable,2025-10-05T11:55:40.973000Z,2025-10-05T11:57:45.665000Z,2025-10-05T11:57:48.932000Z,2025-10-05T11:57:49.403069Z,125.0,C4H367G4,806,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25cba25a1781f43d34f5c,66a831d910e0a2b141015591,APPROVED,Not Applicable,2025-10-05T11:55:44.379000Z,2025-10-05T11:57:58.964000Z,2025-10-05T11:57:59.876000Z,2025-10-05T11:58:00.653854Z,135.0,C4H367G4,2119,55,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25cc14c58163cb97dc484,57e7bb4e73e67300012b8e2a,APPROVED,Not Applicable,2025-10-05T11:55:49.734000Z,2025-10-05T11:57:16.912000Z,2025-10-05T11:57:19.175000Z,2025-10-05T11:57:21.773706Z,88.0,C4H367G4,5600,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25cde5d0e8cccebcc2e55,64a20e18b0f91aac5ea9a538,APPROVED,Not Applicable,2025-10-05T11:56:18.410000Z,2025-10-05T11:57:18.561000Z,2025-10-05T11:57:24.464000Z,2025-10-05T11:57:27.874527Z,61.0,C4H367G4,7108,60,Female,Mixed,United States,United States,United States,English,No,Full-Time
68e25ce03d02a6dd9330a156,67e0a1a0f697d75087b7050d,APPROVED,Not Applicable,2025-10-05T11:56:21.826000Z,2025-10-05T11:57:39.259000Z,2025-10-05T11:57:41.811000Z,2025-10-05T11:57:40.083888Z,78.0,C4H367G4,769,60,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25cecf3e4db2c75f58ae5,66e5088b07a0dbc1ee06dfb4,APPROVED,Not Applicable,2025-10-05T11:56:35.787000Z,2025-10-05T11:57:27.652000Z,2025-10-05T11:57:28.562000Z,2025-10-05T11:57:31.985836Z,52.0,C4H367G4,2211,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25cede780028ae76e375e,657e2b6843cb49c64a6cb939,APPROVED,Not Applicable,2025-10-05T11:57:21.346000Z,2025-10-05T11:58:43.130000Z,2025-10-05T11:58:45.554000Z,2025-10-05T11:58:44.467022Z,82.0,C4H367G4,2261,56,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25d059f5e2ee0554f7141,5df667847adf4b467599782d,APPROVED,Not Applicable,2025-10-05T11:56:59.829000Z,2025-10-05T11:59:18.555000Z,2025-10-05T11:59:20.263000Z,2025-10-05T11:59:32.546021Z,139.0,C4H367G4,4646,27,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e25d167e442dca0c926f1c,5e1830f02529b2116fa49e52,APPROVED,Not Applicable,2025-10-05T11:57:17.303000Z,2025-10-05T11:58:28.850000Z,2025-10-05T11:58:29.775000Z,2025-10-05T11:58:31.099851Z,72.0,C4H367G4,4294,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25d200638cfa42ed0784f,66c08c428977b7440967870d,APPROVED,Not Applicable,2025-10-05T11:57:44.185000Z,2025-10-05T11:59:57.455000Z,2025-10-05T11:59:58.512000Z,2025-10-05T11:59:59.450295Z,134.0,C4H367G4,2603,54,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68e25d3e46af362c2cab54c1,5d0c5aef336ee70019b3f9ed,APPROVED,Not Applicable,2025-10-05T11:57:56.647000Z,2025-10-05T11:59:25.099000Z,2025-10-05T11:59:28.976000Z,2025-10-05T11:59:25.834852Z,89.0,C4H367G4,521,26,Female,White,United States,United States,United States,English,No,Full-Time
68e25d553b859e5ddb175986,5dcf4136cf8e7e086ea019e4,APPROVED,Not Applicable,2025-10-05T11:58:28.569000Z,2025-10-05T11:59:36.886000Z,2025-10-05T11:59:37.902000Z,2025-10-05T11:59:39.043383Z,69.0,C4H367G4,12391,58,Female,White,United States,United States,United States,English,No,Part-Time
68e25d560a349c1fe35e8af6,6510b799ca6f903d2d4c2d2c,APPROVED,Not Applicable,2025-10-05T11:58:20.197000Z,2025-10-05T12:01:16.174000Z,2025-10-05T12:01:19.067000Z,2025-10-05T12:01:20.822346Z,176.0,C4H367G4,4273,62,Female,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25d5ad48a22e9071bf375,60fee6ac4251e521b4546f1d,APPROVED,Not Applicable,2025-10-05T11:58:22.651000Z,2025-10-05T11:59:11.093000Z,2025-10-05T11:59:12.613000Z,2025-10-05T11:59:11.811036Z,49.0,C4H367G4,10027,25,Female,White,United States,United States,United States,English,No,Full-Time
68e25d637e1a1774387039f3,63fba62ad4d1fc9ced67eff4,APPROVED,Not Applicable,2025-10-05T11:58:32.793000Z,2025-10-05T12:00:14.698000Z,2025-10-05T12:00:18.139000Z,2025-10-05T12:00:15.770323Z,102.0,C4H367G4,3362,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25d6d8967c443a69c53f0,57315ab3070de6000e434671,APPROVED,Not Applicable,2025-10-05T11:58:42.479000Z,2025-10-05T11:59:32.307000Z,2025-10-05T11:59:33.493000Z,2025-10-05T11:59:33.448907Z,50.0,C4H367G4,1063,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25d7761a016c784c25b70,6632db44fb8a50fd9d4a9a69,APPROVED,Not Applicable,2025-10-05T11:58:51.754000Z,2025-10-05T12:00:18.314000Z,2025-10-05T12:00:23.171000Z,2025-10-05T12:00:19.102292Z,87.0,C4H367G4,825,56,Female,White,United States,United States,United States,English,No,Full-Time
68e25d81d88d056934badd55,6747e748f360213568497f3c,APPROVED,Not Applicable,2025-10-05T11:59:02.809000Z,2025-10-05T12:00:48.814000Z,2025-10-05T12:00:51.065000Z,2025-10-05T12:00:50.708254Z,107.0,C4H367G4,369,31,Male,Mixed,United States,United States,United States,English,No,Full-Time
68e25d956942c9c1ff7fb5b2,61200500497641ad5980f343,APPROVED,Not Applicable,2025-10-05T11:59:24.170000Z,2025-10-05T12:00:16.434000Z,2025-10-05T12:00:24.429000Z,2025-10-05T12:00:17.171046Z,53.0,C4H367G4,955,27,Female,White,United States,United States,United States,English,Yes,Full-Time
68e25d98ec647b3691492723,5f1f08e1443fd9089b8ab257,APPROVED,Not Applicable,2025-10-05T11:59:25.404000Z,2025-10-05T12:00:11.317000Z,2025-10-05T12:00:17.624000Z,2025-10-05T12:00:12.155077Z,46.0,C4H367G4,5160,56,Female,White,United States,United States,United States,English,No,Part-Time
68e25d9cd1721db628ff8424,5c2cb4149461620001c075c2,APPROVED,Not Applicable,2025-10-05T11:59:36.826000Z,2025-10-05T12:00:36.170000Z,2025-10-05T12:00:37.234000Z,2025-10-05T12:00:38.303983Z,60.0,C4H367G4,3449,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25dd08270f8ac149a3fcf,61705235c277934df17055e6,APPROVED,Not Applicable,2025-10-05T12:00:16.743000Z,2025-10-05T12:02:06.621000Z,2025-10-05T12:02:08.014000Z,2025-10-05T12:02:10.861823Z,110.0,C4H367G4,12348,50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25dd3e4bc89a7a8b74888,65c1501098be0f409188762f,APPROVED,Not Applicable,2025-10-05T12:00:24.891000Z,2025-10-05T12:01:24.626000Z,2025-10-05T12:01:26.631000Z,2025-10-05T12:01:29.791100Z,60.0,C4H367G4,2846,33,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
68e25ddf7409f939826cb1f3,6387e6268bfa7920afec729d,APPROVED,Not Applicable,2025-10-05T12:00:42.320000Z,2025-10-05T12:02:48.443000Z,2025-10-05T12:02:49.863000Z,2025-10-05T12:02:53.041683Z,127.0,C4H367G4,2291,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25de1859c014953e5b5b2,6797d5ada6654ec99f741b08,APPROVED,Not Applicable,2025-10-05T12:00:42.926000Z,2025-10-05T12:02:08.610000Z,2025-10-05T12:02:11.100000Z,2025-10-05T12:02:09.478040Z,86.0,C4H367G4,2248,23,Female,Black,Kenya,United States,United States,Somali,DATA_EXPIRED,DATA_EXPIRED
68e25df7ef86181d9819588f,681fb4307ad889766965fc3b,APPROVED,Not Applicable,2025-10-05T12:00:59.345000Z,2025-10-05T12:02:36.006000Z,2025-10-05T12:02:36.945000Z,2025-10-05T12:02:42.339181Z,97.0,C4H367G4,228,34,Male,White,United States,United States,United States,English,No,Full-Time
68e25e0231ec589950b67d24,57f6aefc42bfc700016ab1e0,APPROVED,Not Applicable,2025-10-05T12:01:10.100000Z,2025-10-05T12:01:57.075000Z,2025-10-05T12:02:02.161000Z,2025-10-05T12:02:02.472077Z,47.0,C4H367G4,4477,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25e19813ef8d6d1cae979,59e7b0ab3e4b5a00016aa559,APPROVED,Not Applicable,2025-10-05T12:01:33.877000Z,2025-10-05T12:02:36.115000Z,2025-10-05T12:02:41.981000Z,2025-10-05T12:02:46.055229Z,63.0,C4H367G4,7298,42,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25e209d9f0ced50f03a70,6775e4ab5642ec4c09a1a427,APPROVED,Not Applicable,2025-10-05T12:01:42.619000Z,2025-10-05T12:03:36.298000Z,2025-10-05T12:03:37.237000Z,2025-10-05T12:03:37.083017Z,114.0,C4H367G4,1250,57,Male,White,United States,United States,United States,English,No,Full-Time
68e25e2c43afddbe5ab5bc66,65ddb419cd6dd91fdbe6dbdc,APPROVED,Not Applicable,2025-10-05T12:01:52.059000Z,2025-10-05T12:02:51.146000Z,2025-10-05T12:02:55.103000Z,2025-10-05T12:02:53.137636Z,60.0,C4H367G4,1005,20,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25e32bf07f68f6917fe64,60fcc58f020a0d9d03ce0e2e,APPROVED,Not Applicable,2025-10-05T12:01:57.820000Z,2025-10-05T12:03:00.184000Z,2025-10-05T12:03:03.468000Z,2025-10-05T12:03:01.044617Z,63.0,C4H367G4,1249,23,Male,White,United States,United States,United States,English,No,Full-Time
68e25e3811886640d50f6a80,63d7c46f72200f492baa25ac,APPROVED,Not Applicable,2025-10-05T12:02:06.869000Z,2025-10-05T12:04:05.567000Z,2025-10-05T12:04:06.480000Z,2025-10-05T12:04:07.413257Z,119.0,C4H367G4,1446,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25e6484497632573245ca,66ee1b8ee4da3710c1695515,APPROVED,Not Applicable,2025-10-05T12:02:49.813000Z,2025-10-05T12:04:19.755000Z,2025-10-05T12:04:23.727000Z,2025-10-05T12:04:20.719117Z,90.0,C4H367G4,1218,58,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25e69a6174ee1fb5437ce,66aa5c2b9bf5bf412ece6bb7,APPROVED,Not Applicable,2025-10-05T12:02:54.996000Z,2025-10-05T12:03:55.079000Z,2025-10-05T12:03:56.992000Z,2025-10-05T12:03:59.438403Z,61.0,C4H367G4,1440,35,Female,Mixed,United States,United States,United States,English,No,Full-Time
68e25e7d6d4e5f911a28b94e,66971f1f9181bdc85972b84d,APPROVED,Not Applicable,2025-10-05T12:03:14.354000Z,2025-10-05T12:04:46.806000Z,2025-10-05T12:04:47.789000Z,2025-10-05T12:04:57.039547Z,93.0,C4H367G4,707,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25e852b6aabd48a86fbca,6724260700cede758eb0c062,APPROVED,Not Applicable,2025-10-05T12:03:23.329000Z,2025-10-05T12:05:11.193000Z,2025-10-05T12:05:14.198000Z,2025-10-05T12:05:13.914508Z,108.0,C4H367G4,5583,49,Male,White,United States,United States,United States,English,No,Full-Time
68e25e894c43b99e5cd0bbcf,60fccda5792c49c693dfcd19,APPROVED,Not Applicable,2025-10-05T12:03:26.637000Z,2025-10-05T12:04:07.984000Z,2025-10-05T12:04:11.539000Z,2025-10-05T12:04:25.629873Z,42.0,C4H367G4,2262,45,Female,White,United States,United States,United States,English,No,Full-Time
68e25e961b3fe6a412ac42cc,5825dc1f7fcbaa000134776e,APPROVED,Not Applicable,2025-10-05T12:03:50.664000Z,2025-10-05T12:05:56.085000Z,2025-10-05T12:06:00.335000Z,2025-10-05T12:05:57.877776Z,126.0,C4H367G4,11164,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25e977ceb2045a3541e7d,67794d9c602cb30aad2a4993,APPROVED,Not Applicable,2025-10-05T12:03:48.595000Z,2025-10-05T12:05:39.651000Z,2025-10-05T12:05:40.613000Z,2025-10-05T12:05:43.648991Z,112.0,C4H367G4,617,60,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68e25eacc6df6cfc2d907015,6341b7b2e340e467cab1363b,APPROVED,Not Applicable,2025-10-05T12:04:00.963000Z,2025-10-05T12:05:46.083000Z,2025-10-05T12:05:48.207000Z,2025-10-05T12:05:48.490062Z,106.0,C4H367G4,7134,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25eafce06fceae3f7a3cd,606cf604adbb6982bb382881,APPROVED,Not Applicable,2025-10-05T12:04:05.817000Z,2025-10-05T12:05:30.463000Z,2025-10-05T12:05:31.385000Z,2025-10-05T12:05:41.648725Z,85.0,C4H367G4,5631,40,Male,White,United States,United States,United States,English,No,Full-Time
68e25eba85e9824333b46ec3,5c7560f14f23e50016135028,APPROVED,Not Applicable,2025-10-05T12:04:14.158000Z,2025-10-05T12:05:33.325000Z,2025-10-05T12:05:36.352000Z,2025-10-05T12:05:36.022195Z,80.0,C4H367G4,9774,73,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68e25ecbb81b866e5929a070,646792a49a85f35e7a7f5169,APPROVED,Not Applicable,2025-10-05T12:04:36.331000Z,2025-10-05T12:05:27.227000Z,2025-10-05T12:05:28.131000Z,2025-10-05T12:05:28.447725Z,51.0,C4H367G4,5442,62,Female,White,United States,United States,United States,English,No,Full-Time
68e25edfc5e1e8afc0026e70,612df6ef33e1afb850d6d56f,APPROVED,Not Applicable,2025-10-05T12:05:08.184000Z,2025-10-05T12:07:46.070000Z,2025-10-05T12:07:47.059000Z,2025-10-05T12:07:47.542243Z,158.0,C4H367G4,1279,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
68e25ee4017794e22bf266fc,671fa6180f40e3f4ef75f68c,APPROVED,Not Applicable,2025-10-05T12:05:01.022000Z,2025-10-05T12:07:14.353000Z,2025-10-05T12:07:16.625000Z,2025-10-05T12:07:16.491687Z,134.0,C4H367G4,460,31,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
68e25f1d1ccf926ad93f67d9,65ca7b52b557f4aa965301ef,APPROVED,Not Applicable,2025-10-05T12:05:54.334000Z,2025-10-05T12:07:04.218000Z,2025-10-05T12:07:05.223000Z,2025-10-05T12:07:06.655676Z,70.0,C4H367G4,3425,42,Female,Black,United States,United States,United States,English,Yes,Other
68e25f3a40e74c4dd2cfe12d,5dbdf54d13d4c7320ab224f7,APPROVED,Not Applicable,2025-10-05T12:06:24.377000Z,2025-10-05T12:08:20.720000Z,2025-10-05T12:08:24.673000Z,2025-10-05T12:08:22.966772Z,117.0,C4H367G4,4202,79,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25f4782ac5f032a270aac,662bf98a6f25e5ccdce46ebc,APPROVED,Not Applicable,2025-10-05T12:07:43.944000Z,2025-10-05T12:10:02.669000Z,2025-10-05T12:10:05.136000Z,2025-10-05T12:10:03.616719Z,139.0,C4H367G4,4444,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68e25f507d6c6d87699565f0,5f2bf7aa253520000bfc83b6,APPROVED,Not Applicable,2025-10-05T12:06:44.949000Z,2025-10-05T12:07:36.012000Z,2025-10-05T12:07:38.567000Z,2025-10-05T12:07:36.884024Z,52.0,C4H367G4,9082,29,Female,White,United States,United States,United States,English,No,Full-Time
68e25f52d0441a67e1a20b88,62a885d5b6af18b3d4579e1b,APPROVED,Not Applicable,2025-10-05T12:06:48.498000Z,2025-10-05T12:07:20.277000Z,2025-10-05T12:07:21.247000Z,2025-10-05T12:07:22.484583Z,32.0,C4H367G4,12394,33,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
68e25f590cd698696c4d268f,672cf326f28e34c4eab96fea,APPROVED,Not Applicable,2025-10-05T12:06:55.190000Z,2025-10-05T12:08:15.897000Z,2025-10-05T12:08:16.855000Z,2025-10-05T12:08:16.751800Z,81.0,C4H367G4,1095,73,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25f59cb47fb8e6e294337,63cc5fddd5813c609d5b28d5,APPROVED,Not Applicable,2025-10-05T12:06:56.800000Z,2025-10-05T12:08:01.564000Z,2025-10-05T12:08:02.511000Z,2025-10-05T12:08:05.565054Z,65.0,C4H367G4,6081,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25f96753c6bd9ec0177cd,5f16f559325a640008bb9a07,APPROVED,Not Applicable,2025-10-05T12:07:54.501000Z,2025-10-05T12:08:13.891000Z,2025-10-06T11:53:07.239000Z,2025-10-05T12:08:21.592161Z,20.0,C4H367G4,14442,38,Male,White,United States,United States,United States,English,No,Full-Time
68e25f9ae7a8076c5f5a136b,66717200063fc2eb3987270a,APPROVED,Not Applicable,2025-10-05T12:08:01.557000Z,2025-10-05T12:09:10.417000Z,2025-10-05T12:09:12.729000Z,2025-10-05T12:09:12.849739Z,69.0,C4H367G4,2744,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25f9b4617f8e94e4da6d9,68483d40185598902b719f20,APPROVED,Not Applicable,2025-10-05T12:09:14.812000Z,2025-10-05T12:11:24.862000Z,2025-10-05T12:11:29.187000Z,2025-10-05T12:11:31.520024Z,131.0,C4H367G4,374,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68e25fa385ded3de2fdcca69,662fa386df34bf7b4b42b39d,APPROVED,Not Applicable,2025-10-05T12:08:10.765000Z,2025-10-05T12:10:03.346000Z,2025-10-05T12:10:14.419000Z,2025-10-05T12:10:05.564748Z,113.0,C4H367G4,276,23,Male,White,United States,United States,United States,English,Yes,Full-Time
